player,team,position,spread,over_under,market,ud_line,pp_line,ud_delta,pp_delta,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,racr,target_share,air_yards_share,wopr,fantasy_points,team_long
David Montgomery,DET,RB,-3,52.5,rushing_yards,59.5,60.5,56.5,55.5,2023,10,REG,LAC,0,0,0,0,0,0,0,0,,0,,,12,116,1,3,6.420378,0,0,0,0,0,0,0,,,,,,17.6,Lions
David Montgomery,DET,RB,-3,52.5,rushing_yards,59.5,60.5,16.5,15.5,2023,11,REG,CHI,0,0,0,0,0,0,0,0,,0,,,12,76,1,5,2.7996628,2,2,22,0,8,14,1,1.1079527,2.75,0.0625,0.033755273,0.11737869,15.8,Lions
David Montgomery,DET,RB,-3,52.5,rushing_yards,59.5,60.5,11.5,10.5,2023,12,REG,GB,0,0,0,0,0,0,0,0,,0,,,15,71,1,4,2.5140069,0,1,0,0,0,0,0,-0.63590497,,0.023809524,0,0.035714287,15.1,Lions
David Montgomery,DET,RB,-3,52.5,rushing_yards,59.5,60.5,-3.5,-4.5,2023,13,REG,NO,0,0,0,0,0,0,0,0,,0,,,18,56,1,5,-3.8825676,1,2,-1,0,3,3,0,-2.142053,-0.33333334,0.08,0.016759777,0.13173184,11.5,Lions
David Montgomery,DET,RB,-3,52.5,rushing_yards,59.5,60.5,6.5,5.5,2023,14,REG,CHI,0,0,0,0,0,0,0,0,,0,,,10,66,0,3,3.0818315,3,3,19,0,-4,23,1,1.7008483,-4.75,0.0882353,-0.016528925,0.120782696,8.5,Lions
David Montgomery,DET,RB,-3,52.5,rushing_yards,59.5,60.5,25.5,24.5,2023,15,REG,DEN,0,0,0,0,0,0,0,0,,0,,,17,85,0,5,0.92881346,2,3,-3,0,-7,7,0,-3.7370346,0.42857143,0.09375,-0.024822695,0.12324911,8.2,Lions
David Montgomery,DET,RB,-3,52.5,rushing_yards,59.5,60.5,-4.5,-5.5,2023,16,REG,MIN,0,0,0,0,0,0,0,0,,0,,,17,55,1,5,-0.5114089,2,2,14,0,-5,19,1,1.0704528,-2.8,0.051282052,-0.037593983,0.050607286,12.9,Lions
David Montgomery,DET,RB,-3,52.5,rushing_yards,59.5,60.5,5.5,4.5,2023,17,REG,DAL,0,0,0,0,0,0,0,0,,0,,,14,65,1,3,1.3309432,0,1,0,0,-8,0,0,-6.053116,0,0.03125,-0.032520324,0.024110772,12.5,Lions
David Montgomery,DET,RB,-3,52.5,rushing_yards,59.5,60.5,-19.5,-20.5,2023,18,REG,MIN,0,0,0,0,0,0,0,0,,0,,,10,40,1,3,-1.0106832,0,0,0,0,0,0,0,,,,,,10,Lions
David Montgomery,DET,RB,-3,52.5,rushing_yards,59.5,60.5,-2.5,-3.5,2023,19,POST,LA,0,0,0,0,0,0,0,0,,0,,,14,57,1,4,-0.08276623,1,1,11,0,0,11,1,1.0616715,0,0.03846154,0,0.057692308,12.8,Lions
David Montgomery,DET,RB,-3,52.5,rushing_yards,59.5,60.5,-26.5,-27.5,2023,20,POST,TB,0,0,0,0,0,0,0,0,,0,,,10,33,0,1,-2.457912,3,4,14,0,-2,13,1,0.091963835,-7,0.0952381,-0.007968128,0.13727945,4.7,Lions
David Montgomery,DET,RB,-3,52.5,rushing_yards,59.5,60.5,33.5,32.5,2023,21,POST,SF,0,0,0,0,0,0,0,0,,0,,,15,93,1,6,3.3412976,2,2,20,0,9,11,2,1.5893708,2.2222223,0.05,0.02425876,0.091981135,17.3,Lions
David Montgomery,DET,RB,-3,52.5,rushing_yards,59.5,60.5,31.5,30.5,2024,1,REG,LA,0,0,0,0,0,0,0,0,,0,,,17,91,1,6,6.476436,1,1,2,0,2,0,0,-0.61736363,1,0.035714287,0.010695187,0.06105806,15.3,Lions
David Montgomery,DET,RB,-3,52.5,rushing_yards,59.5,60.5,-24.5,-25.5,2024,2,REG,TB,0,0,0,0,0,0,0,0,,0,,,11,35,1,2,0.6013168,4,4,35,0,2,33,1,0.3887375,17.5,0.0754717,0.005263158,0.11689176,13,Lions
David Montgomery,DET,RB,-3,52.5,rushing_yards,59.5,60.5,45.5,44.5,2024,3,REG,ARI,0,0,0,0,0,0,0,0,,0,,,23,105,1,7,-3.1571596,3,3,17,0,-7,24,0,0.8716475,-2.4285715,0.13636364,-0.038674034,0.17747363,18.2,Lions
David Montgomery,DET,RB,-3,52.5,rushing_yards,59.5,60.5,-19.5,-20.5,2024,4,REG,SEA,0,0,0,0,0,0,0,0,,0,,,12,40,1,3,-1.6189069,1,1,40,0,1,39,1,2.347262,40,0.05263158,0.012658228,0.087808125,14,Lions
Rico Dowdle,DAL,RB,3.5,52.5,rushing_yards,46.5,47.5,-22.5,-23.5,2023,1,REG,NYG,0,0,0,0,0,0,0,0,,0,,,6,24,0,1,-0.9788884,0,0,0,0,0,0,0,,,,,,2.4,Cowboys
Rico Dowdle,DAL,RB,3.5,52.5,rushing_yards,46.5,47.5,-20.5,-21.5,2023,2,REG,NYJ,0,0,0,0,0,0,0,0,,0,,,7,26,0,1,-0.54268694,1,1,17,0,-5,22,1,1.4945781,-3.4,0.027027028,-0.029239766,0.020072704,4.3,Cowboys
Rico Dowdle,DAL,RB,3.5,52.5,rushing_yards,46.5,47.5,-25.5,-26.5,2023,3,REG,ARI,0,0,0,0,0,0,0,0,,0,,,4,21,0,1,0.55684364,3,3,25,1,-11,36,1,2.8381052,-2.2727273,0.08108108,-0.05820106,0.08088088,10.6,Cowboys
Rico Dowdle,DAL,RB,3.5,52.5,rushing_yards,46.5,47.5,-37.5,-38.5,2023,4,REG,NE,0,0,0,0,0,0,0,0,,0,,,3,9,0,1,-0.15562147,1,1,8,0,4,4,0,0.40338683,2,0.027777778,0.017621145,0.05400147,1.7,Cowboys
Rico Dowdle,DAL,RB,3.5,52.5,rushing_yards,46.5,47.5,-31.5,-32.5,2023,5,REG,SF,0,0,0,0,0,0,0,0,,0,,,5,15,0,1,-1.2732787,0,1,0,0,2,0,0,-0.38422933,0,0.03846154,0.006557377,0.062282473,1.5,Cowboys
Rico Dowdle,DAL,RB,3.5,52.5,rushing_yards,46.5,47.5,-34.5,-35.5,2023,6,REG,LAC,0,0,0,0,0,0,0,0,,0,,,3,12,0,0,-0.30165365,0,0,0,0,0,0,0,,,,,,1.2,Cowboys
Rico Dowdle,DAL,RB,3.5,52.5,rushing_yards,46.5,47.5,-28.5,-29.5,2023,8,REG,LA,0,0,0,0,0,0,0,0,,0,,,5,18,0,1,-0.59845024,2,2,7,0,-6,13,0,-0.24360815,-1.1666666,0.05882353,-0.020477816,0.07390083,2.5,Cowboys
Rico Dowdle,DAL,RB,3.5,52.5,rushing_yards,46.5,47.5,-38.5,-39.5,2023,9,REG,PHI,0,0,0,0,0,0,0,0,,0,,,2,8,0,0,-0.6956994,0,0,0,0,0,0,0,,,,,,0.8,Cowboys
Rico Dowdle,DAL,RB,3.5,52.5,rushing_yards,46.5,47.5,32.5,31.5,2023,10,REG,NYG,0,0,0,0,0,0,0,0,,0,,,12,79,1,5,4.015551,0,0,0,0,0,0,0,,,,,,13.9,Cowboys
Rico Dowdle,DAL,RB,3.5,52.5,rushing_yards,46.5,47.5,-23.5,-24.5,2023,11,REG,CAR,0,0,0,0,0,0,0,0,,0,,,8,23,0,1,-1.2150518,2,2,-3,0,-7,4,0,-1.6954564,0.42857143,0.05,-0.027559055,0.05570866,2,Cowboys
Rico Dowdle,DAL,RB,3.5,52.5,rushing_yards,46.5,47.5,-35.5,-36.5,2023,12,REG,WAS,0,0,0,0,0,0,0,0,,0,,,3,11,0,1,-0.3787448,1,1,15,1,-3,18,1,2.2841804,-5,0.03125,-0.006382979,0.042406917,8.6,Cowboys
Rico Dowdle,DAL,RB,3.5,52.5,rushing_yards,46.5,47.5,-31.5,-32.5,2023,13,REG,SEA,0,0,0,0,0,0,0,0,,0,,,5,15,0,0,-1.2867396,1,1,7,0,2,5,0,0.23270799,3.5,0.025,0.008733625,0.04361354,2.2,Cowboys
Rico Dowdle,DAL,RB,3.5,52.5,rushing_yards,46.5,47.5,-0.5,-1.5,2023,14,REG,PHI,0,0,0,0,0,0,0,0,,0,,,12,46,1,1,-0.88185227,1,1,6,0,0,6,1,0.78031397,0,0.025641026,0,0.03846154,11.2,Cowboys
Rico Dowdle,DAL,RB,3.5,52.5,rushing_yards,46.5,47.5,-42.5,-43.5,2023,15,REG,BUF,0,0,0,0,0,0,0,0,,0,,,3,4,0,0,-1.5975416,2,3,8,0,3,1,0,-1.4669988,2.6666667,0.09375,0.013452915,0.15004204,1.2,Cowboys
Rico Dowdle,DAL,RB,3.5,52.5,rushing_yards,46.5,47.5,-42.5,-43.5,2023,16,REG,MIA,0,0,0,0,0,0,0,0,,0,,,2,4,0,1,-0.2418086,0,2,0,0,16,0,0,-2.0541394,0,0.0625,0.09039548,0.15702684,0.4,Cowboys
Rico Dowdle,DAL,RB,3.5,52.5,rushing_yards,46.5,47.5,-0.5,-1.5,2023,18,REG,WAS,0,0,0,0,0,0,0,0,,0,,,9,46,0,2,0.30698985,3,4,54,0,-6,61,2,3.4395237,-9,0.1,-0.028169014,0.13028169,10,Cowboys
Rico Dowdle,DAL,RB,3.5,52.5,rushing_yards,46.5,47.5,-35.5,-36.5,2023,19,POST,GB,0,0,0,0,0,0,0,0,,0,,,2,11,0,0,-0.13447076,2,3,14,0,13,13,2,1.4618862,1.0769231,0.05172414,0.026476579,0.09611981,4.5,Cowboys
Rico Dowdle,DAL,RB,3.5,52.5,rushing_yards,46.5,47.5,-20.5,-21.5,2024,1,REG,CLE,0,0,0,0,0,0,0,0,,0,,,8,26,0,2,-1.3310324,1,1,6,0,1,5,0,0.29109538,6,0.032258064,0.003937008,0.051143,3.2,Cowboys
Rico Dowdle,DAL,RB,3.5,52.5,rushing_yards,46.5,47.5,-16.5,-17.5,2024,2,REG,NO,0,0,0,0,0,0,0,0,,0,,,7,30,0,3,0.78001076,4,5,29,0,29,19,0,0.1781316,1,0.12195122,0.08430233,0.24193846,5.9,Cowboys
Rico Dowdle,DAL,RB,3.5,52.5,rushing_yards,46.5,47.5,-14.5,-15.5,2024,3,REG,BAL,0,0,0,0,0,0,0,0,,0,,,8,32,0,0,0.8808686,3,5,24,0,2,27,1,0.09050907,12,0.1,0.004291846,0.15300429,5.6,Cowboys
Rico Dowdle,DAL,RB,3.5,52.5,rushing_yards,46.5,47.5,-0.5,-1.5,2024,4,REG,NYG,0,0,0,0,0,0,0,0,,0,,,11,46,0,3,0.7295199,1,1,15,1,-4,19,1,3.0613782,-3.75,0.03846154,-0.027777778,0.038247865,12.1,Cowboys
Rico Dowdle,DAL,RB,3.5,52.5,rushing_yards,46.5,47.5,40.5,39.5,2024,5,REG,PIT,0,0,0,0,0,0,0,0,,0,,,20,87,0,6,0.67860734,2,2,27,1,18,9,2,3.6301765,1.5,0.048780486,0.062937066,0.117226675,17.4,Cowboys
Kirk Cousins,MIN,QB,,,passing_yards,233.5,238.5,110.5,105.5,2023,1,REG,TB,33,44,344,2,1,2,145,15,0.3236898,0,1.1543624,0.06493537,3,7,0,1,-5.5176325,0,0,0,0,0,0,0,,,,,,16.46,Vikings
Kirk Cousins,MIN,QB,,,passing_yards,233.5,238.5,130.5,125.5,2023,2,REG,PHI,31,44,364,4,0,2,155,19,17.481337,0,0.9122807,0.22862087,0,0,0,0,,0,0,0,0,0,0,0,,,,,,28.56,Vikings
Kirk Cousins,MIN,QB,,,passing_yards,233.5,238.5,133.5,128.5,2023,3,REG,LAC,32,50,367,3,1,4,149,15,1.4202403,0,0.92443323,0.09516822,1,10,0,0,2.6894994,0,0,0,0,0,0,0,,,,,,25.68,Vikings
Kirk Cousins,MIN,QB,,,passing_yards,233.5,238.5,-94.5,-99.5,2023,4,REG,CAR,12,19,139,2,2,2,47,9,-10.878063,0,0.83233535,0.039086025,1,0,0,0,-0.648092,0,0,0,0,0,0,0,,,,,,9.56,Vikings
Kirk Cousins,MIN,QB,,,passing_yards,233.5,238.5,50.5,45.5,2023,5,REG,KC,29,47,284,2,0,3,137,15,2.568146,0,0.8,0.058111876,3,5,0,3,1.463317,0,0,0,0,0,0,0,,,,,,19.86,Vikings
Kirk Cousins,MIN,QB,,,passing_yards,233.5,238.5,-52.5,-57.5,2023,6,REG,CHI,21,31,181,1,0,2,81,8,-6.1696563,0,0.95767194,0.032073084,2,-5,0,1,2.1001177,0,0,0,0,0,0,0,,,,,,8.74,Vikings
Kirk Cousins,MIN,QB,,,passing_yards,233.5,238.5,144.5,139.5,2023,7,REG,SF,35,45,378,2,1,0,175,18,12.857419,0,1.5180722,0.22601633,2,-1,0,0,-0.20638342,0,0,0,0,0,0,0,,,,,,21.02,Vikings
Kirk Cousins,MIN,QB,,,passing_yards,233.5,238.5,40.5,35.5,2023,8,REG,GB,23,31,274,2,0,2,107,13,19.499933,0,1.3838384,0.31709856,2,9,0,1,1.8065423,0,0,0,0,0,0,0,,,,,,19.86,Vikings
Kirk Cousins,ATL,QB,-6,47.5,passing_yards,233.5,238.5,-78.5,-83.5,2024,1,REG,PIT,16,26,155,1,2,2,73,8,-11.084852,0,1.1071428,0.015108263,1,0,0,0,-5.980317,0,0,0,0,0,0,0,,,,,,6.2,Falcons
Kirk Cousins,ATL,QB,-6,47.5,passing_yards,233.5,238.5,7.5,2.5,2024,2,REG,PHI,20,29,241,2,0,1,101,11,10.030102,0,1.0255319,0.16126576,4,-1,0,0,-1.6192659,0,0,0,0,0,0,0,,,,,,17.54,Falcons
Kirk Cousins,ATL,QB,-6,47.5,passing_yards,233.5,238.5,-3.5,-8.5,2024,3,REG,KC,20,29,230,1,1,2,144,11,2.7967293,0,1.4110429,0.13622688,1,-1,0,0,0,0,0,0,0,0,0,0,,,,,,11.1,Falcons
Kirk Cousins,ATL,QB,-6,47.5,passing_yards,233.5,238.5,4.5,-0.5,2024,4,REG,NO,21,35,238,0,1,1,122,9,-1.0691967,0,0.7083333,-0.008336187,0,0,0,0,,0,0,0,0,0,0,0,,,,,,7.52,Falcons
Kirk Cousins,ATL,QB,-6,47.5,passing_yards,233.5,238.5,275.5,270.5,2024,5,REG,TB,42,58,509,4,1,4,238,24,21.914051,0,1.2004716,0.2088229,0,0,0,0,,0,0,0,0,0,0,0,,,,,,34.36,Falcons
Andy Dalton,CAR,QB,6.5,47.5,passing_yards,210.5,,150.5,,2023,3,REG,SEA,34,58,361,2,0,3,128,17,4.5483294,0,0.7568134,0.0633122,2,11,0,1,1.050913,0,0,0,0,0,0,0,,,,,,23.54,Panthers
Andy Dalton,CAR,QB,6.5,47.5,passing_yards,210.5,,-210.5,,2023,5,REG,DET,0,0,0,0,0,0,0,0,,0,,,1,1,0,1,0.37754697,0,0,0,0,0,0,0,,,,,,0.1,Panthers
Andy Dalton,CAR,QB,6.5,47.5,passing_yards,210.5,,-210.5,,2024,1,REG,NO,0,1,0,0,0,0,0,0,-0.62102383,0,0,,0,0,0,0,,0,0,0,0,0,0,0,,,,,,0,Panthers
Andy Dalton,CAR,QB,6.5,47.5,passing_yards,210.5,,108.5,,2024,3,REG,LV,26,37,319,3,0,2,191,15,13.301779,0,1.4906542,0.15009436,2,-2,0,0,-2.5287464,0,0,0,0,0,0,0,,,,,,24.56,Panthers
Andy Dalton,CAR,QB,6.5,47.5,passing_yards,210.5,,9.5,,2024,4,REG,CIN,25,40,220,2,1,0,107,12,3.0990684,0,0.7457627,0.07401868,3,9,0,1,-0.21875434,0,0,0,0,0,0,0,,,,,,15.7,Panthers
Andy Dalton,CAR,QB,6.5,47.5,passing_yards,210.5,,-74.5,,2024,5,REG,CHI,18,28,136,0,1,3,51,6,-12.502871,0,0.6415094,0.033519957,1,3,0,0,-0.6304097,0,0,0,0,0,0,0,,,,,,3.74,Panthers
Bijan Robinson,ATL,RB,-6,47.5,rushing_yards,71.5,71.5,-15.5,-15.5,2023,1,REG,CAR,0,0,0,0,0,0,0,0,,0,,,10,56,0,2,-1.6533948,6,6,27,1,-24,51,2,-0.24212746,-1.125,0.33333334,-0.3809524,0.23333333,14.3,Falcons
Bijan Robinson,ATL,RB,-6,47.5,rushing_yards,71.5,71.5,52.5,52.5,2023,2,REG,GB,0,0,0,0,0,0,0,0,,0,,,19,124,0,9,5.652581,4,5,48,0,4,44,3,2.0646422,12,0.16666667,0.017316017,0.2621212,17.2,Falcons
Bijan Robinson,ATL,RB,-6,47.5,rushing_yards,71.5,71.5,-38.5,-38.5,2023,3,REG,DET,0,0,0,0,0,0,0,0,,0,,,10,33,0,2,-1.7543062,4,6,27,0,2,28,1,-0.19463478,13.5,0.15789473,0.006872852,0.2416531,6,Falcons
Bijan Robinson,ATL,RB,-6,47.5,rushing_yards,71.5,71.5,33.5,33.5,2023,4,REG,JAX,0,0,0,0,0,0,0,0,,0,,,14,105,0,5,3.746565,5,5,32,0,-8,40,2,1.1967672,-4,0.16666667,-0.031007752,0.22829457,13.7,Falcons
Bijan Robinson,ATL,RB,-6,47.5,rushing_yards,71.5,71.5,-25.5,-25.5,2023,5,REG,HOU,0,0,0,0,0,0,0,0,,0,,,14,46,0,3,-8.323336,2,2,12,1,-1,13,1,2.06739,-12,0.05263158,-0.003154574,0.07673917,9.8,Falcons
Bijan Robinson,ATL,RB,-6,47.5,rushing_yards,71.5,71.5,-34.5,-34.5,2023,6,REG,WAS,0,0,0,0,0,0,0,0,,0,,,13,37,0,1,-4.605603,5,8,43,0,40,36,1,-5.6675067,1.075,0.18181819,0.09803922,0.34135473,8,Falcons
Bijan Robinson,ATL,RB,-6,47.5,rushing_yards,71.5,71.5,-68.5,-68.5,2023,7,REG,TB,0,0,0,0,0,0,0,0,,0,,,1,3,0,0,-0.050760355,0,0,0,0,0,0,0,,,,,,0.3,Falcons
Bijan Robinson,ATL,RB,-6,47.5,rushing_yards,71.5,71.5,-9.5,-9.5,2023,8,REG,TEN,0,0,0,0,0,0,0,0,,0,,,11,62,1,2,2.6084454,0,5,0,0,9,0,0,-4.370208,0,0.15151516,0.029411765,0.24786097,12.2,Falcons
Bijan Robinson,ATL,RB,-6,47.5,rushing_yards,71.5,71.5,-20.5,-20.5,2023,9,REG,MIN,0,0,0,0,0,0,0,0,,0,,,11,51,0,2,-5.409574,2,4,8,0,-8,10,1,-1.2124927,-1,0.11764706,-0.025806451,0.15840608,3.9,Falcons
Bijan Robinson,ATL,RB,-6,47.5,rushing_yards,71.5,71.5,23.5,23.5,2023,10,REG,ARI,0,0,0,0,0,0,0,0,,0,,,22,95,1,6,0.8407943,1,2,11,0,2,13,1,0.20065686,5.5,0.10526316,0.010526316,0.16526316,16.6,Falcons
Bijan Robinson,ATL,RB,-6,47.5,rushing_yards,71.5,71.5,19.5,19.5,2023,12,REG,NO,0,0,0,0,0,0,0,0,,0,,,16,91,1,6,3.6409035,3,6,32,1,23,19,1,-3.4752505,1.3913044,0.3,0.14649682,0.55254775,24.3,Falcons
Bijan Robinson,ATL,RB,-6,47.5,rushing_yards,71.5,71.5,-18.5,-18.5,2023,13,REG,NYJ,0,0,0,0,0,0,0,0,,0,,,18,53,0,1,-4.903525,3,5,26,0,14,17,3,1.01272,1.8571428,0.2,0.054054055,0.33783785,7.9,Falcons
Bijan Robinson,ATL,RB,-6,47.5,rushing_yards,71.5,71.5,-37.5,-37.5,2023,14,REG,TB,0,0,0,0,0,0,0,0,,0,,,10,34,1,2,0.26805857,5,7,54,0,-19,68,2,-4.7981286,-2.8421052,0.17948718,-0.04822335,0.23547442,14.8,Falcons
Bijan Robinson,ATL,RB,-6,47.5,rushing_yards,71.5,71.5,-60.5,-60.5,2023,15,REG,CAR,0,0,0,0,0,0,0,0,,0,,,7,11,0,1,-9.509049,1,3,3,0,3,0,0,-1.8632349,1,0.15789473,0.020689655,0.25132486,-0.6,Falcons
Bijan Robinson,ATL,RB,-6,47.5,rushing_yards,71.5,71.5,0.5,0.5,2023,16,REG,IND,0,0,0,0,0,0,0,0,,0,,,12,72,0,2,-1.8045892,7,10,50,0,4,51,3,-0.21977873,12.5,0.3125,0.026666667,0.48741665,12.2,Falcons
Bijan Robinson,ATL,RB,-6,47.5,rushing_yards,71.5,71.5,3.5,3.5,2023,17,REG,CHI,0,0,0,0,0,0,0,0,,0,,,15,75,0,4,-1.0045679,3,4,11,0,-8,15,1,-0.29612848,-1.375,0.125,-0.024096385,0.17063253,8.6,Falcons
Bijan Robinson,ATL,RB,-6,47.5,rushing_yards,71.5,71.5,-43.5,-43.5,2023,18,REG,NO,0,0,0,0,0,0,0,0,,0,,,11,28,0,2,-4.444914,7,8,103,1,-9,114,2,2.8816175,-11.444445,0.23529412,-0.043902438,0.32220948,19.1,Falcons
Bijan Robinson,ATL,RB,-6,47.5,rushing_yards,71.5,71.5,-3.5,-3.5,2024,1,REG,PIT,0,0,0,0,0,0,0,0,,0,,,18,68,0,5,-0.76722723,5,5,43,0,-13,56,3,2.6485143,-3.3076923,0.2173913,-0.089655176,0.26332834,11.1,Falcons
Bijan Robinson,ATL,RB,-6,47.5,rushing_yards,71.5,71.5,25.5,25.5,2024,2,REG,PHI,0,0,0,0,0,0,0,0,,0,,,14,97,0,5,0.113458835,4,5,25,0,-5,34,1,-0.54909337,-5,0.1724138,-0.021276595,0.24372707,12.2,Falcons
Bijan Robinson,ATL,RB,-6,47.5,rushing_yards,71.5,71.5,-40.5,-40.5,2024,3,REG,KC,0,0,0,0,0,0,0,0,,0,,,16,31,1,2,-8.549687,2,2,21,0,-11,32,1,2.168677,-1.9090909,0.074074075,-0.06358381,0.06660244,11.2,Falcons
Bijan Robinson,ATL,RB,-6,47.5,rushing_yards,71.5,71.5,-43.5,-43.5,2024,4,REG,NO,0,0,0,0,0,0,0,0,,0,,,7,28,0,1,-0.6464142,4,4,46,0,-5,51,2,2.0142365,-9.2,0.11764706,-0.01510574,0.16589656,7.4,Falcons
Bijan Robinson,ATL,RB,-6,47.5,rushing_yards,71.5,71.5,-10.5,-10.5,2024,5,REG,TB,0,0,0,0,0,0,0,0,,0,,,12,61,0,1,-0.6364591,3,3,16,0,-18,34,1,-0.2859955,-0.8888889,0.055555556,-0.04235294,0.053686276,7.7,Falcons
Drake London,ATL,WR,-6,47.5,recieving_yards,61.5,64.5,,,2023,1,REG,CAR,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,0,1,0,0,6,0,0,-0.5805346,0,0.055555556,0.0952381,0.15,0,Falcons
Drake London,ATL,WR,-6,47.5,recieving_yards,61.5,64.5,,,2023,2,REG,GB,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,8,67,1,68,20,3,3.4521217,0.9852941,0.26666668,0.2943723,0.6060606,12.7,Falcons
Drake London,ATL,WR,-6,47.5,recieving_yards,61.5,64.5,,,2023,3,REG,DET,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,6,31,0,52,3,1,-3.1013148,0.59615386,0.15789473,0.17869416,0.36192802,3.1,Falcons
Drake London,ATL,WR,-6,47.5,recieving_yards,61.5,64.5,,,2023,4,REG,JAX,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,7,28,1,91,3,2,-9.214667,0.30769232,0.23333333,0.35271317,0.5968992,8.8,Falcons
Drake London,ATL,WR,-6,47.5,recieving_yards,61.5,64.5,,,2023,5,REG,HOU,1,1,22,0,0,0,10,1,1.8440146,0,1.8333334,,0,0,0,0,,6,9,78,0,104,16,5,2.3192673,0.75,0.23684211,0.3280757,0.5849162,8.68,Falcons
Drake London,ATL,WR,-6,47.5,recieving_yards,61.5,64.5,,,2023,6,REG,WAS,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,9,12,125,0,132,23,7,3.5890765,0.9469697,0.27272728,0.32352942,0.6355615,12.5,Falcons
Drake London,ATL,WR,-6,47.5,recieving_yards,61.5,64.5,,,2023,7,REG,TB,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,7,54,0,36,23,3,3.9950345,1.5,0.3043478,0.1875,0.5877717,5.4,Falcons
Drake London,ATL,WR,-6,47.5,recieving_yards,61.5,64.5,,,2023,8,REG,TEN,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,7,55,0,66,11,3,1.2833309,0.8333333,0.21212122,0.21568628,0.4691622,5.5,Falcons
Drake London,ATL,WR,-6,47.5,recieving_yards,61.5,64.5,,,2023,10,REG,ARI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,4,36,0,59,3,3,4.1433268,0.6101695,0.21052632,0.3105263,0.5331579,3.6,Falcons
Drake London,ATL,WR,-6,47.5,recieving_yards,61.5,64.5,,,2023,12,REG,NO,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,5,7,91,0,72,32,5,4.880853,1.2638888,0.35,0.45859873,0.8460191,9.1,Falcons
Drake London,ATL,WR,-6,47.5,recieving_yards,61.5,64.5,,,2023,13,REG,NYJ,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,1,5,8,0,97,1,0,-3.1770341,0.082474224,0.2,0.37451738,0.56216216,0.8,Falcons
Drake London,ATL,WR,-6,47.5,recieving_yards,61.5,64.5,,,2023,14,REG,TB,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,10,11,172,0,179,22,7,6.799809,0.96089387,0.2820513,0.4543147,0.7410972,19.2,Falcons
Drake London,ATL,WR,-6,47.5,recieving_yards,61.5,64.5,,,2023,15,REG,CAR,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,24,0,41,2,1,2.5350819,0.58536583,0.15789473,0.28275862,0.43477315,2.4,Falcons
Drake London,ATL,WR,-6,47.5,recieving_yards,61.5,64.5,,,2023,16,REG,IND,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,3,4,39,0,39,7,2,1.1189834,1,0.125,0.26,0.3695,3.9,Falcons
Drake London,ATL,WR,-6,47.5,recieving_yards,61.5,64.5,,,2023,17,REG,CHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,10,56,0,112,8,2,-5.3276772,0.5,0.3125,0.33734939,0.7048946,5.6,Falcons
Drake London,ATL,WR,-6,47.5,recieving_yards,61.5,64.5,,,2023,18,REG,NO,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,4,9,41,0,110,14,1,-0.95178133,0.37272727,0.2647059,0.5365854,0.7726686,4.1,Falcons
Drake London,ATL,WR,-6,47.5,recieving_yards,61.5,64.5,,,2024,1,REG,PIT,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,2,3,15,0,24,3,1,-4.3915815,0.625,0.13043478,0.16551724,0.31151423,1.5,Falcons
Drake London,ATL,WR,-6,47.5,recieving_yards,61.5,64.5,,,2024,2,REG,PHI,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,7,54,1,52,6,2,3.630055,1.0384616,0.2413793,0.2212766,0.5169626,11.4,Falcons
Drake London,ATL,WR,-6,47.5,recieving_yards,61.5,64.5,,,2024,3,REG,KC,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,9,67,1,81,30,4,3.7190173,0.8271605,0.33333334,0.4682081,0.8277457,12.7,Falcons
Drake London,ATL,WR,-6,47.5,recieving_yards,61.5,64.5,,,2024,4,REG,NO,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,6,12,64,0,164,11,2,0.52846026,0.3902439,0.3529412,0.4954683,0.87623954,6.4,Falcons
Drake London,ATL,WR,-6,47.5,recieving_yards,61.5,64.5,,,2024,5,REG,TB,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,,12,13,154,1,118,50,9,12.692541,1.3050847,0.24074075,0.27764705,0.555464,21.4,Falcons
